id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
87f96e7c1612cb25,"fuck off with you hypocritical moralistic talk. I ve put down some sourceable evidence and you ve not once replied to these per se, so fuck off and throw that garbage elsewhere.",1,0,1,0,0,0
bc2db4c6f93416e6,"See the changes first, you piece of shit and don't meddle into things that don't concern you. All of the templates were placed to provoke. We don't need a citation to prove that Twelvers are the majority current in Shia Islam just as we don't need a citation to prove that the pope is the head of the Roman Catholic Church. We also don't need a reference to prove that Iran is a Shi'a country. This is a fucking widely known fact. Also, unless you didn't notice, a very large paragraph about Ismaili beliefs does not belong in the article. So, please, let me do my job and fuck off.",1,0,1,0,1,0
15a3bf454140b1da,"Jog on Hitler, nobody wants to hear from you.",1,0,0,0,0,0
132eeb1c2056c9eb,"Your Boy

AppoloBoy is at it again. If your as sick of him as the rest of us, feel free to vandalize his sorry ass. -Fast Eddie and the vandal squad- his anti-vandal tools are not worth a pinch of shit..",1,0,1,0,0,0
c168dbfbabfc03ac,"'Don't other people wonder why we are hemorrhaging editors, and new people aren't joining?  

TINK,ABUSIVWMF!!",1,0,0,0,0,0
f5f24fc0904fd389,"What a tramp

Talk about a bargain basement, trash bag ho.  Jeez...",1,0,0,0,0,0
f85c709e568a77e9,"September 2009 (UTC)

Look Agent Orange, I don't care any more. It's *EXPLETIVE DELETED* people such as yourself that make Wikipedia such a shoddy source of misinformation. Write whatever you like, and keep living inside that dark dank Watchtower. However, you're mistaken on the long list of authors for the CV article. Hey, have a riot. *Yawn*

  20:20, 7",1,0,0,0,0,0
29df9676db16fd01,"""
LOL, rest assured there is nothing you can make me feel other than pity for you.  And not sure what """"abuse of primary sources"""" means other than you don't like to see the truth.  But here's another from SAHIH Bukhari: http://www.usc.edu/org/cmje/religious-texts/hadith/bukhari/046-sbt.php#003.046.711
Volume 3, Book 46, Number 711:

    Narrated Jabir bin 'Abdullah:

    A man amongst us declared that his slave would be freed after his death. The Prophet called for that slave and sold him. The slave died the same year.

really not sure how much clearer this needs to be.  """,1,0,0,0,0,0
3e0ae54c75787b53,"WHO MAD YOU BOSS? 

Why do you get to say where warnings can be your not the creator of wiki no one appointed you boos of wiki you are a 20 year old loser (probably a virgin) with no life and feels the need to make sure no one goes against what he says. You are a FAGGOT.",1,0,1,0,1,0
8ce265d58ecae917,Or what your gonna ban my IP? What a joke... Dumb ass.,1,0,1,0,1,0
7b76ed1d3943bea4,"""

 Camille Paglia 

Catamorphism, I don't know who the hell you are and I don't care.  Camille Paglia is not a """"sex-positive feminist""""??????  Are you fucking nuts??  Do you know anything at all about her or what you are talking about??  

Before you maliciously vandalize this article again with your bigotry and arrogance, maybe you should do some research on the subject.  And if you take her name out of the article again, I will simply reverse your action!!!!  Two can play your game!  Wikipedia will not be held hostage to cretins like you who need to distort and deny plain facts to suit your own Orwellian agendas!!!!""",1,0,0,0,1,0
0152f55962c4f707,I don't care what you say here. I don't believe one sentence anymore.,1,0,0,0,0,0
80af23fcf6029766,"You are a fucking idiot. Come to my place and I'll kick the crap out of you, you worthless piece of shit81.178.153.156",1,0,1,0,1,0
03a749e7639fd6be,"I AM GAY
Love
  
I AM GAY
Love
  
I AM GAY
Love",1,0,0,0,0,0
13dd21442899bf47,"oh why dear johnny boy 

Oi, cock face johnCD my pages that have now been deleted, thanks (sarcasm) but my pages weren't finished i was in rush and planned to edit them later contact me. also keep looking over your shoulder for sisher and his army of trojin horses. remember that name CD sishers coming for you",1,0,0,0,0,0
1c48d74647888bb4,"Please do, suck my cock.",1,0,1,0,0,0
c5c62a78991b4337,AWWW MAH GAWD LOIK DIS MOVY GETS ME SOOOO MOIST LOIK I CUD FUK DAT CASPA CAUSE HES A REALLY NICE GUY BUT DAT TELLY EWWWW NEVER NEVER HEHE NEVER HED JUST HAVE TO RAPE MOI SEXY BOD BRING IT OOOOON ;) ! AWWW MAH GAWD ALL DA SEXY NIGER GS AND STUDS STRUTEN AROUND LOOKEN 4 SEX GETS ME SOOO MOIST LIKE I AM A DEVOUT CROATIAN CATHOLIC AND LOIK AWWW MAH GAWD I JUST CUMD ALL OVA DA COMPUTA CHAIR STINKY CROATIAN DEVOUT CATHOLIC PUSSY BEIGE COLORD CUM CREAMIN OUTTA MY PUSSY ALL OVA DA COMPUTA CHAIR AWWW MAH GAWD IM GAGIN 4 IT LOIK HOMIE G NIGGR COCK RAPING ME LIKE AWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW MAH GAWD IM DROOLEN STIKIN MOUSE UP MAH PUSSY AWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW211.28.54.73,1,1,1,0,1,1
fa847f1b3c4a39f0,i dont give a f*ck. i mean how can you not know that these singers sing in the whistle register. theres plenty of varified proof people just wanna be difficult cause they are assholes. i dont care if they wanna keep the policy or whatever. they know damn well those singers sing in the whistle register and just wanna make it harder for other people. like i said you have to be stupid to not know such things and i have a right to act how i want to.,1,0,0,0,0,0
93f891dae8603457,"I KNOW, HOW ABOUT EUROPEAN UNION! 

EVEN BETTER, I'M GOING TO BLOW UP ALL OF EUROPE!",1,0,0,0,0,0
b5a7964345346de9,"Gay? 
The article doesn't state that he is openly gay - why is he in this category listing?",1,0,0,0,0,0
d4a9fd1aed7fa4f7,"thanks for watching wiki raid threads and ruining fun, dick faggot",1,0,0,0,0,0
330c6eca8b91ae37,harass and threaten people,1,0,0,0,0,0
e7653d30d1054222,"""

I've got information from fellow wikipedians that the statement is an old american folk saying (Teaching grandmother to suck eggs), which I've had never heard about; I'm sorry if I offended you in any regards. →Toth """,1,0,0,0,0,0
3ab5a7230d7ff7c3,"Please don't encourage 
Jason is a freakin joke.  Don't encourage him on my page.  Idiot doesn't begin to describe my opinion of him.  Please.  I cannot even begin to be nice to him, he's a tweedle and an idiot.  He spreads lies and guesses at contracts.  I WILL NOT ever being to be nice to him.  No, that won't happen.",1,0,0,0,1,0
7ce3e4a0f2dced7e,".

I'd say he is more of a geek than a nerd",1,0,0,0,0,0
54da73db56c52d4f,"""ANOUNCEMENT
    I AM MAD AT THE PEOPLE WHO BAN ME FOR THINGS I DON""""T DO SO ALL MEXICANS AND 

BLACK PEOPLE ARE SHIT HEADS AND IM IN THE KKK FUCK HEADS!!!!!!1""",1,1,1,0,1,1
2496382c4ccafda7,its my talk page. keep the bitching off it. thanks.,1,0,0,0,0,0
325cd3656d865766,"""

YOU'RE CONTRADICTING YOURSELF! Basically your opinion of based on blindness and bullshit as far the """"evidence"""" you send me are considered.

Really? Puny pictures in which you can almost not see what her eye color is. You need a magnifying glass to see her eyes. Don't show such pictures cuz it just looks really sloppy and desperate, which in your case makes sense. 1(By magnifying this image up to 400%, you can clearly see her eye color looks sort of olive green, not anywhere close to brown). 2(What the f*** is this? It look horrendous. Oh and her eyes are lighter than her hair and you keep saying they're the same shade, when clearly they're not. Lets take a look at a better quality image. No brown eyes here.)

3(These eyes can still be called hazel.) 4(Hazel eyes due to their nature have the tendency to look goldish brown in certain lights, and look at Belle's hair it looks red). 5(I can clearly see her eyes are not the same as her hair, in fact take a close look when a lock of hair falls in front of her right eyes and clashes with her eyes color. The difference looks brown and hazel, instead of brown and light brown.) 6(That's not a screenshot, and by magnifying the image, her eyes look dark hazel and so not the same color as her hair) 7(400% zoom in, hazel eyes) 8(What a desperate image, you can barely see anything, 1000% zoom in and her eyes appear not to be brown again). 9(400% zoom in, hazel eyes... again)

Oh yes, the Belle merchandise that has her with brown eyes is so big, only one of the pictures you send can sort of qualify. 10 (By magnifying the image up to 400%, you can clearly see her eyes look green-like). 11(400% zoom in, hazel eyes AGAIN)

JESUS F***ING CHRIST. You preseted me with like 18 images and almost all of them have Belle with hazel eyes instead of brown. ARE YOU COLORBLIND? Don't you know how to differentiate colors. An you call this SOLID? If Belle's eyes are hazel, than those are indeed solid, verified evidence. And the screenshots aren't even from the Diamond Edition, they're from the Special Edition.

Take a look at these pics, please. Think anyone will believe you that her eyes are brown? I don't think so. These are just a couple of additions to the pictures you presented, further cementing that Belle has hazel eyes instead of brown. Since hazel is a mix of brown and green and that hazel eyes vary between almost green to almost brown, on what bases are people suppose to believe Belle's eyes are brown?

Look at this page  — Preceding unsigned comment added by  (talk • contribs)  """,1,0,0,0,0,0
c1249b3df042ba62,REX deserves to die like the stupid Euro dog he is. Where is Hitler when we need him?,1,0,0,0,1,1
14da12f3e2cfb072,"Response 

Well, thanks for giving me a final warning.

As usual, I get no appreciation for expanding articles on this site, no words of encouragement for the hours that I spend fighting vandalism; just crap. Crap for the 0.1% of my edits that could be described as nonconstructive.

Way to go, moron. Keep up the good work. -",0,0,0,0,1,0
b2373a924cbad9a8,"""Vandalism==
I'm damn sick and tired of idiots vandalising this page with things like """"OMFG Dale is so fucking hot"""" NO ONE FUCKING CARES! Fuck off if you are going to do shit like that. There should be an instant ban for stuff like that!

==""",1,0,1,0,1,0
d836e869a9e636be,"Jingle Bells 

Hi Jamie, I just wanted to let you know that I don't really like you, and you don't do a very good job.  Have a nice day being a fat editor.",1,0,0,0,0,0
9b3d4cae316c7942,Flowers is a big old queen fo a gay boi. 132.3.65.68,1,0,0,0,0,0
893c7f18ec81728c,"=I got pissed
this mulatto fuck has been pestering me for the past year and all he does is try to get under my skin. i fuckin hate this motherfuckin shitskin faggot. sorry for attacking it, but it should fuckin die! i hate shaka",1,1,1,0,1,1
1208ecaf64626b1a,""":::Furthermore, although I am a political opponent of James on many levels, it is not I who believes that calling him a """"faggot"""" will hurt his cause on a political level.  You just refuse to acknowledge that he was called this during the reign of his son, to (according to the accepted standards of the time period), thought it would be scandalous and outright damaging to his rule.  Because of their convention, the slurs did help portray his rule as the beginning of the end for those who were out to get him.  Now, you repeat homophobic insults and intertwine your own homosexuality with his identity, although he was a straight man stuck in a quicksand of backbiting, that included homophobic language.  Why perpetuate falsehoods, other than to make yourself feel better that somebody famous is alleged to be gay like you, especially if you like to smear him as a hypocrite, for all the abuse you suffered by fundie Bible thumpers?  It is obvious where you stand, or bend over, in this.  24.255.11.149  

""",1,0,0,0,0,0
c47f30326974ad5c,"Spot, grow up!  The article is being improved with the new structure.  Please stop your nonsense.",1,0,0,0,0,0
2982d3a5c7f414c9,"on time i pooped
and it got on my shirt
i thought it might hurt
but it was great dessert",1,0,0,0,0,0
8cee58724b235135,I though we were freinds now why did he undo it ur a backstabber,1,0,0,0,0,0
baaafd2714afe8ac,"It's my ip address, stop fucking with it, move out of your mom's basement and do something productive with your life, instead of fucking up wikipedia pages.",1,0,1,0,1,0
62335bc18692ce97,"I Should be Surprised

But I'm not. Its exactly the kind of spineless response I anticipated from you. Look Schumin, I don't care about you remotely. I'm not here to bring you some sort of pain, I don't care anything, at all about you. What I do care about, and care about deeply is that the number one-stop shop for knowledge on the internet is even fractionally run by someone like you. This is a serious project, and attitudes like yours aren't needed. You are one of these people who wouldn't last a day on a serious academic venture, but sleazed your way onto Wikipedia and whored yourself as an admin. For you, being an admin is not the gruelling work it should be, its a status symbol. And thats sad. Thats really sad.

Now, confront this head on for once in your life. Maybe your mother told you to ignore problems and they go away. I think you should confront your problem and apologise for your actions. 86.45.202.183",1,0,0,0,0,0
0824e17c6aaafce6,"""

How did this thread go from """"fork"""" to """"cunt"""". I think we shou,d get back to topic, if that topic has finished, let's all go about our business. talk """,1,0,1,0,0,0
3d6846ca44ef8430,"AIDS 

Your account is now also closed due to pool AIDS sorry, have some vodka",1,0,0,0,0,0
0c7413dc4f4718a0,What the fuck did I just say?,1,0,1,0,0,0
60f227ddd3674182,Your cause is nonsense.  You are a Mossad terrorist.,1,0,0,0,0,1
c172ad357a4c8cab,"Ava is gay 

its true. shes gay because shes so ugly she cant get a boyfriend. she also thinks shes going to ivy league school. what a fat ass.",1,0,1,0,1,1
a545a55bf669640f,You need to stop editing pages RIGHT NOW you little shit.,1,0,1,0,1,0
1b96fb37e3b42fec,"Me 

Blow me and ban this ip from the whole site.",1,0,0,0,0,0
0b4a1dd8a81b17c4,"Trollop 

Go and fuck the same cross you fucked up faggot !!!!!!! And while you ar eat it, chop your dick off youhave no use for  it.",1,0,1,0,0,0
774c29cac851e8c6,"shannon

just merge the kunt and write more shit for us u faggots",1,0,1,0,1,0
d7dff65d7dd94150,"Yeah, and see WP:DICK while you're at it.",1,0,1,0,0,0
64d74806192d2751,"It's not a fu©king joke, you motherfu©king idiot, and worthless stupid cunt! Go die in hell for being such a bastard! It's true go to St. Peters Recplex yourself you bossy 1 year old! I hate stupid retards.",1,1,1,0,0,0
3dbc78b78e6205dd,"I dont give a damn anymore.
heres a personal attack on wikipedia- GO FUCK YOURSELF",1,0,1,0,1,0
aff1a979abbd5744,"Rape. 

Naconkantari is DEAD, or soon will be... 
The question is... how good are you at hiding from rapists? I'm a good finder.",1,0,0,1,0,0
6137384a25134aca,"""

 Good Luck 

wikipedia sucks
71.186.170.196 
Oooh.. look at all your awards..  I'm certain they make you feel good inside.71.186.170.196 
Persistant I see.. I feed off this shit man.71.186.170.196 
What no fancy pre-written messages about how I'm breaking all these useless rules on a useless editor's page on a useless """"encyclopedia""""71.186.170.196 """,1,0,1,0,0,0
29bc5b83eba03c92,Wha's a reliable source mike? Something that comes out your ma's cunt when she's breast feeding you? You wanker.,1,1,1,0,1,0
408579055a052bdc,WHO on earth do u think u rr???? You plonker,1,0,0,0,1,0
2a435a00e0e2fd45,"bitch, asshole, motherfucker, go fuck ur mothers cunt, trade ur wife sister",1,1,1,0,1,0
3c3f6317899b10d4,dick administrator! The administrator should mind his own business!,1,0,0,0,1,0
c87bb822ed330916,"yo 
 can u stop being so fkn annoying my info on the a milli id right",1,0,1,0,1,0
4ce149927cd1b49b,"Hey f**king swine 

Doing bad? Suffering a lot?",1,0,1,0,1,0
00afb4dec99a231f,Hey why you are spreading misconceptions and trying to spread false information to the people.You not even know who won the battle and who lost.you are the cheapest person on the earth.Bloody ignorant fool.Check sources before spreading rumors,1,0,0,0,0,0
65d9afc04640c973,"""

 A kitten for you! 

Go fuck yourself, again.

  
""",1,0,1,0,0,0
b5209b654e4f93d9,"Hey Fucko 

Hello. I saw your humorous additions to the Parrot article, if you feel the need to contribute anything else of a similar caliber I will be forced to journey to your place of residence, whereupon I will rape the ever loving shit out of your loose, dirty, nigger asshole. Okay?

130.218.80.4",1,0,1,0,1,1
a8183c3e6e590358,"Semi-protected edit request on 25 November 2015 

he is a cunt!!

103.27.225.31",1,0,0,0,0,0
bea281bf69e21877,"RE:July 2010
dont you fucken talk like that to me, the least you can do is tell me with out the profanity your motherfucker. get a life you low life and please ban me ill just ban you from my other computer. lots of thanks Fgaribay )",1,0,1,0,1,0
9ad44a7973c58d23,"Last warning? 

Oooooh, I'm really scared now! Oooooooooooh.",1,0,0,0,0,0
7082d90896cf79a3,"Ah come on. Don't bite the newcomer! Besides, I'm not doing any harm now...while some would argue Wikipedia is doing harm and is in fact communism. I certainly don't publically ascribe to an opinion such as this, which can only really be described as pelican shit.",1,0,0,0,0,0
1fb2aa9edd5cc7bb,"dude you are such a loser 

you are a idiot to think that the TTII would ever be built you are so stupid",1,0,0,0,1,0
25ca56eca7256409,"Can I insert my big dick into your vagina? 

It will make you feel good.",1,0,1,0,0,0
ce7a5ce77188a1db,"I am only going to fucking say this ONCE - those Bay & Murphy forums are BIASED. if you do not believe me check them yourself. ONE MORE TIME, AND I DELETE THE WHOLE FUCKING ENTRY.",1,0,1,0,0,0
2255cc9e8c02f9e2,"Vandalism 
Yo broseph i vandalized user:fanofranz's page CAUSE HE IS MY FRIEND AND I HAVE HIS PERMISSION SO SUCK A MEAT.",1,0,0,0,0,0
b416453e83e225b0,MY MUMS A BIG OLD DIRTY ROADWHORE,1,0,1,0,1,0
4eea8d2629ef41b5,"FDNY 

The helicopter is pending and it says so in my addition.  STOP BEING A VANDAL.  All you do is diminish the already tarnished reputation of Wikipedia.  It is full of imbeciles like you that believe in the concept of ignoring the facts if you don;t like them.",1,0,0,0,0,0
d11d8e373683c4f1,now that he's blocked me so that I can't respond to his lies,1,0,0,0,0,0
4bba2ea196138483,"Dumbie-Brain-Head 

I AM EVIL!!!
MWAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA!!!!!!!!
P.S. you stink!",1,0,0,0,0,0
170771c0fda966a0,"""

 Kill yourself 

I mean just look at you you fucking faggot. You're Indian. You lose. Kill yourself. With love Swagfuckingtastic.

  
""",1,1,1,0,1,1
673dc5bac4337b93,"BJP pro hindutva 

vanamonde93, aren't you living in this world?  For past 10 years many people like you have pulled lot of anti-hindu propaganda.. they have tried every ways to let people frighten by saying BJP is hindutva based, and all hindu-organizations are monsters etc etc...
but people of india does not give a hoot about fanatics like you or your propaganda.. they selected BJP, and an RSS guy is now the prime minister. So if you didnt get the message yet, let me tell it clearly, the people of india dont give a damn about hate-mongers like you, or racists like you or your propaganda. Savvy?",1,0,0,0,0,0
5348e52a99e31de7,hey will how bout u suck my dick D! try to fckin mutha fckin messgae me u fat ass mutha fucker!!!! re-do my page again! i  dare u!...mutha fcker ass bitch whore cat lickin cheese ball.,1,0,1,0,1,0
a099aa968d659b40,"I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis, I have no penis. The end.",1,0,1,0,0,0
c148e354da59889f,"DP 

Fuck you, who the hell do you think you are? I was making it in line with every other football page there is. Don't be such an idiot.",1,0,1,0,1,0
065e8715c7eaf6d4,"Don't Talk
Googie Man, I got 2 simple words for you, Shut Up.   Let's see a guy who spends his time sitting at the computer editing wikipedia named Googie man, what can I say? You think bigger than me, you think you better than me?  You aint nothing.  Stop calling me a Rogue editer, that is  the corniest thing that I ever heard.   I know you are mad at me because I made fun of and replaced you horrible, terrible, ugly picture of Donnie Baseball, but calling me a rogue is the biggest outrage that I have ever seen.  Please delete that picture before all of us go blind, I would rather have no picture on the page then to have the worst picture in the history of the world on the page.  Don't ever delete my comments on any talk page ever again, I have the right to express my opinions. I am a villian but you just a hostage.  You can't stop the Reign of the King of Wikipedia.  Now go take some more pictures or something and stay outta my way. I'm out.",1,0,0,0,0,0
88caa89b98d2b5d9,".

Shut your mouth, Cinderella, I might hire an attorney and file a legal issue against Wikipedia. U don't deserve our music.",1,0,0,0,1,0
40ee08312fd8ef7a,"all the info above is well known long accurate , factual statement of real history , not say so , stop the idiot BS replies .... big imp 47.18.43.166",1,0,0,0,0,0
e19ee6d5c0f8ca90,"""

There's no such thing as pollution on a digital forum, dumbass. No one in #memes or #atheism cared about the article being vanity when it was negative. It was only until the article became a regular Wikipedia article and not vanity that I heard the howl's of protests from a gang of gutless thugs who wouldn't dare raise a finger unless they were cowering behind their computer screens. Your """"campaign"""" is a lame attempt to delete one article. The """"cleaning up of Wikipedia"""". Kind of the """"cleaning up of Germany""""? I guess you're glad that clean up failed or you would have never been born. Take your lame campaigns somewhere else. Your mind games are boring. """,1,0,0,0,0,0
634bdc90801397aa,"CLIMATE? PLEASE! 

What IDIOT suggested Russell, Kansas has a humid subtropical climate? There is no way in hell Russell, Kansas could be classified as humid subtropical. It is either humid continental or semi-arid steppe, and I would lean toward the latter, since this part of Kansas is not nearly as humid and does not receive near the rainfall as the eastern half of the state. If Kansas Citywhich is at the same latitude as Russellis classified as humid continental, there is no earthly reason why Russell, which is nearly five derees farther WEST in longitude can be humid subtropical.",1,0,0,0,1,0
7d2ff5ff95bc2456,"Do you really want to go through all this again? 

What's that...oh you do. Oh OK then...MASSIVE TROLLING AND VANDALISM ON YOUR TALK PAGE IT IS THEN (LOL) 82.132.225.57",1,0,0,0,0,0
0e86fb41ff7d3159,"Yo whatever I have on my shit leave it alone  

- Deadass I deleted every fucking this cause you stay deleting someone shit like niggah damn go suck a dick talking about  he has this all over the place niggah mind your business on what I have on my shit cause I ain't editing nothing on your shit.",1,0,1,0,1,0
774bfac348db66c6,{{unblock|You sorry bastard.  You blocked me for removing unwanted edits from my own talk page.below.}},1,0,1,0,1,0
03521147ef578854,Thumbing is when you put your thumb on his penis so the cum doesn't cum out.,1,0,0,0,0,0
f2e349ec48389c95,"Yes, the religious beliefs section is ridiculous and should be deleted entirely.  I wrote it after getting tired of the Christopher Hitchens quotes dominated. . .It's a stupid argument and doesn't belong. . .Absolutely this article must be reduced. . .Good call",0,0,1,0,0,0
259b5e751d71c61e,"read what I say and understand my meaning - if you continue to harass me, it is your ass that is grass - I've violated no policies - you have. LEAVE ME BE.",1,0,1,0,1,0
af67d49c6538def1,"How can you defend those barbarian invaders? 

They have NO RIGHT to be in Israel, those fucking scum!",1,0,1,0,1,1
e0a2eb0cf6283903,"""
      

Two things: First, tell me exactly where you have your mail delivered to if you live in """"Short Pump"""". Second, you're an idiot.""",1,0,0,0,0,0
ffd73827fa98d756,"Hello, welcome to my talk page, if you are a communist asshole like 99.9% of Wikipiedia users please leave.",1,0,1,0,0,0
3c1f86de3f135401,"WTF? 

Why have i been blocked ?, i've done nuthin' wrong -",1,0,0,0,0,0
315766ac9aee84f4,'Intent to disrupt'? You're a special kind of stupid aren't you? Why the 'Intent to hide the truth and facts' from you liberals who are akin to book burners?,1,0,0,0,1,0
6763d14eaf3bbbf8,"hi. 

wow. you are such a geek. bullshit mother fucker.",1,1,1,0,1,0
69c3beba5dbc9174,"I Should be Surprised

Take 2

But I'm not. Its exactly the kind of spineless response I anticipated from you. Look Schumin, I don't care about you remotely. I'm not here to bring you some sort of pain, I don't care anything, at all about you. What I do care about, and care about deeply is that the number one-stop shop for knowledge on the internet is even fractionally run by someone like you. This is a serious project, and attitudes like yours aren't needed. You are one of these people who wouldn't last a day on a serious academic venture, but sleazed your way onto Wikipedia and whored yourself as an admin. For you, being an admin is not the gruelling work it should be, its a status symbol. And thats sad. Thats really sad.

Now, confront this head on for once in your life. Maybe your mother told you to ignore problems and they go away. I think you should confront your problem and apologise for your actions. 86.45.202.183 (talk)",1,0,0,0,0,0
27d46163b3c706d0,Yes; the image of a dog licking its own balls comes to mind. (talk),1,0,0,0,0,0
c1e0e8bafcda178f,"""

 Personal attacks 

, Making Personal Attacks , probably  or  or  wrote: """"ESTE GIL SE LA COME Y LE GUSTA BIEN DURITA POR ATRAS"""", a very offensive statement in spanish to 200.45.6.10, (please see: http://en.wikipedia.org/w/index.php?title=User_talk:200.45.6.10&oldid;=40503654) 

WHOIS results for 200.123.178.246
Generated by www.DNSstuff.com

Location: Argentina [City: Buenos Aires, Buenos Aires]

 Personal attacks 2 

I seems that the person who recently wrote personal attacks related with the Huemul Project page is . See contributions of 200.68.127.154. Probably  or one of its partners logged with this IP after 200.82.18.5 to try to hide his misbehavior.  

 signning off now. Thanks.  

I suggest you, , that you solve this first.

 

Don't be stupid, please. Find who wrote """"ESTE GIL SE LA COME Y LE GUSTA BIEN DURITA POR ATRAS"""". Evidence is clear. You have three choices.
And please keep away of vandalizing this page. Contribute with something meaningful. (Certainly you didn't so far)  """,0,0,1,0,0,0
8a1d761ff333e75c,"Tommy 

Fuck yo couch nigga!",1,1,1,0,1,1
fa7ff84c8171cf7a,If you chew the chew your balls will turn blue.,1,0,1,0,0,0
c8f61635d4d5d14c,"you are a slurgnog, dumbdip piece of mush foggart!",1,0,1,0,1,0
8d16ec6a680201cb,do so sexually with me,1,0,0,0,0,0
